ID_taxis,yellow,payment_type,total_amount,PU_ID_borough,DO_ID_borough,pickup_year,pickup_month,pickup_day,pickup_hour
2172,1,1.0,24.36,3,3,2022,3,6,17
2173,1,1.0,14.75,3,3,2022,3,6,17
2174,1,2.0,20.8,3,3,2022,3,6,18
2175,1,1.0,13.56,3,3,2022,3,6,19
2176,1,1.0,9.8,3,3,2022,3,6,19
2177,1,1.0,19.56,3,3,2022,3,7,7
2178,1,1.0,22.8,3,3,2022,3,7,8
2179,1,2.0,6.8,3,3,2022,3,7,9
2180,1,1.0,13.8,3,3,2022,3,7,13
2181,1,2.0,9.8,3,3,2022,3,7,13
2182,1,1.0,41.1,1,3,2022,3,7,20
2183,1,1.0,12.25,3,3,2022,3,7,20
2184,1,1.0,19.56,6,6,2022,3,8,9
2185,1,1.0,45.7,1,3,2022,3,8,10
2186,1,1.0,24.75,3,3,2022,3,8,13
2187,1,2.0,11.8,3,3,2022,3,8,14
2188,1,3.0,5.8,3,3,2022,3,8,15
2189,1,1.0,14.12,3,3,2022,3,8,15
2190,1,1.0,13.56,3,3,2022,3,8,18
2191,1,1.0,16.28,3,3,2022,3,8,20
2192,1,1.0,11.76,3,3,2022,3,8,20
2193,1,1.0,12.7,3,3,2022,3,9,7
2194,1,1.0,12.36,3,3,2022,3,9,7
2195,1,1.0,16.45,3,3,2022,3,9,9
2196,1,1.0,26.8,3,3,2022,3,9,9
2197,1,1.0,13.8,3,3,2022,3,9,9
2198,1,1.0,13.39,3,3,2022,3,9,9
2199,1,1.0,13.8,3,3,2022,3,9,10
2200,1,1.0,16.56,3,3,2022,3,9,10
2201,1,1.0,38.16,3,3,2022,3,9,10
2202,1,1.0,9.0,3,3,2022,3,9,13
2203,1,1.0,30.36,3,3,2022,3,9,13
2204,1,1.0,14.8,3,3,2022,3,9,13
2205,1,1.0,10.56,3,3,2022,3,9,13
2206,1,1.0,12.88,3,3,2022,3,9,14
2207,1,1.0,18.48,3,3,2022,3,9,15
2208,1,1.0,11.76,3,3,2022,3,9,14
2209,1,1.0,24.35,3,3,2022,3,9,15
2210,1,2.0,40.05,1,1,2022,3,9,16
2211,1,1.0,15.96,3,3,2022,3,9,16
2212,1,2.0,9.3,3,3,2022,3,9,16
2213,1,1.0,17.76,3,3,2022,3,9,16
2214,1,1.0,24.13,3,3,2022,3,9,17
2215,1,1.0,11.76,3,3,2022,3,9,18
2216,1,1.0,18.96,3,3,2022,3,9,18
2217,1,1.0,11.84,3,3,2022,3,9,19
2218,1,1.0,12.8,3,3,2022,3,9,20
2219,1,2.0,19.8,3,3,2022,3,9,20
2220,1,1.0,11.16,3,3,2022,3,10,7
2221,1,1.0,11.33,3,3,2022,3,10,7
2222,1,1.0,17.16,3,3,2022,3,10,9
2223,1,2.0,61.42,3,1,2022,3,10,14
2224,1,1.0,27.96,3,3,2022,3,10,14
2225,1,1.0,13.5,3,3,2022,3,10,15
2226,1,1.0,12.95,3,3,2022,3,10,15
2227,1,1.0,19.56,3,3,2022,3,10,17
2228,1,2.0,13.3,3,3,2022,3,10,18
2229,1,1.0,19.3,3,3,2022,3,10,18
2230,1,1.0,13.3,3,3,2022,3,10,19
2231,1,1.0,18.36,3,3,2022,3,10,20
2232,1,0.0,13.46,3,3,2022,3,4,18
2233,1,0.0,18.36,3,3,2022,3,5,9
2234,1,0.0,14.03,3,3,2022,3,6,15
2235,1,1.0,10.55,3,3,2022,8,4,8
2236,1,1.0,16.8,3,3,2022,8,4,9
2237,1,1.0,22.3,3,3,2022,8,4,14
2238,1,1.0,19.12,3,3,2022,8,4,14
2239,1,2.0,22.8,3,3,2022,8,4,15
2240,1,2.0,11.8,3,3,2022,8,4,15
2241,1,2.0,11.8,3,3,2022,8,4,15
2242,1,2.0,9.8,3,3,2022,8,4,16
2243,1,1.0,22.25,3,3,2022,8,4,16
2244,1,1.0,12.96,3,3,2022,8,4,17
2245,1,1.0,22.33,3,3,2022,8,4,17
2246,1,1.0,12.8,3,3,2022,8,4,18
2247,1,1.0,21.3,3,3,2022,8,4,18
2248,1,1.0,14.16,3,3,2022,8,4,18
2249,1,2.0,19.8,3,3,2022,8,4,18
2250,1,1.0,11.16,3,3,2022,8,4,18
2251,1,2.0,65.1,1,3,2022,8,4,19
2252,1,1.0,14.15,3,3,2022,8,5,7
2253,1,1.0,12.3,3,3,2022,8,5,8
2254,1,1.0,14.16,3,3,2022,8,5,11
2255,1,1.0,10.3,3,3,2022,8,5,13
2256,1,1.0,22.25,3,3,2022,8,5,13
2257,1,1.0,82.32,1,6,2022,8,5,14
2258,1,1.0,12.8,1,1,2022,8,5,14
2259,1,1.0,74.22,3,1,2022,8,5,15
2260,1,1.0,15.8,3,3,2022,8,5,15
2261,1,1.0,12.35,3,3,2022,8,5,15
2262,1,1.0,17.88,3,3,2022,8,5,16
2263,1,2.0,12.3,3,3,2022,8,5,16
2264,1,2.0,9.8,3,3,2022,8,5,17
2265,1,1.0,49.0,1,3,2022,8,5,18
2266,1,2.0,15.3,3,3,2022,8,5,18
2267,1,1.0,14.13,3,3,2022,8,5,18
2268,1,1.0,18.5,3,3,2022,8,5,19
2269,1,1.0,13.0,3,3,2022,8,5,19
2270,1,1.0,20.8,3,3,2022,8,5,20
2271,1,1.0,16.8,3,3,2022,8,5,20
2272,1,2.0,7.8,3,3,2022,8,6,10
2273,1,1.0,18.5,3,3,2022,8,6,11
2274,1,1.0,23.15,3,3,2022,8,6,12
2275,1,2.0,8.3,3,3,2022,8,6,12
2276,1,1.0,11.0,3,3,2022,8,6,13
2277,1,1.0,13.55,3,3,2022,8,6,16
2278,1,1.0,18.8,3,3,2022,8,6,17
2279,1,1.0,16.3,3,3,2022,8,6,18
2280,1,2.0,19.3,3,3,2022,8,6,18
2281,1,1.0,18.55,3,3,2022,8,6,19
2282,1,1.0,12.96,3,3,2022,8,6,19
2283,1,2.0,4.55,1,1,2022,8,6,19
2284,1,1.0,15.95,3,3,2022,8,6,20
2285,1,2.0,13.8,3,3,2022,8,7,6
2286,1,2.0,16.3,3,3,2022,8,7,11
2287,1,1.0,7.56,3,3,2022,8,7,11
2288,1,1.0,11.27,3,3,2022,8,7,12
2289,1,1.0,21.95,3,3,2022,8,7,12
2290,1,1.0,26.3,3,3,2022,8,7,13
2291,1,1.0,16.86,1,1,2022,8,7,17
2292,1,1.0,12.96,3,3,2022,8,7,17
2293,1,1.0,18.96,3,3,2022,8,8,12
2294,1,1.0,13.55,3,3,2022,8,8,12
2295,1,1.0,64.85,3,1,2022,8,8,15
2296,1,2.0,11.3,3,3,2022,8,8,16
2297,1,1.0,10.55,3,3,2022,8,8,18
2298,1,1.0,9.13,3,3,2022,8,8,20
2299,1,1.0,16.55,3,3,2022,8,9,7
2300,1,1.0,18.36,3,3,2022,8,9,8
2301,1,1.0,26.75,3,3,2022,8,9,12
2302,1,1.0,19.3,3,3,2022,8,9,13
2303,1,2.0,14.3,3,3,2022,8,9,14
2304,1,1.0,17.85,3,3,2022,8,9,14
2305,1,1.0,12.96,3,3,2022,8,9,15
2306,1,1.0,11.76,3,3,2022,8,9,15
2307,1,1.0,21.8,3,3,2022,8,9,16
2308,1,1.0,15.3,3,3,2022,8,9,16
2309,1,1.0,22.5,3,3,2022,8,9,16
2310,1,1.0,14.63,3,3,2022,8,9,17
2311,1,1.0,18.3,3,3,2022,8,9,17
2312,1,1.0,16.56,3,3,2022,8,9,17
2313,1,1.0,11.56,3,3,2022,8,9,17
2314,1,1.0,14.76,3,3,2022,8,9,17
2315,1,2.0,26.8,3,1,2022,8,9,19
2316,1,1.0,15.95,3,3,2022,8,9,19
2317,1,1.0,16.8,3,3,2022,8,9,19
2318,1,1.0,16.56,3,3,2022,8,9,20
2319,1,1.0,15.8,3,3,2022,8,9,20
2320,1,2.0,9.8,3,3,2022,8,9,20
2321,1,1.0,14.16,3,3,2022,8,10,7
2322,1,1.0,11.27,3,3,2022,8,10,8
2323,1,1.0,17.16,3,3,2022,8,10,9
2324,1,1.0,21.36,3,3,2022,8,10,10
2325,1,1.0,17.76,3,3,2022,8,10,10
2326,1,1.0,17.16,3,3,2022,8,10,10
2327,1,1.0,30.96,3,3,2022,8,10,11
2328,1,1.0,17.16,3,3,2022,8,10,12
2329,1,2.0,16.3,3,3,2022,8,10,15
2330,1,1.0,28.93,3,3,2022,8,10,15
2331,1,1.0,20.16,3,3,2022,8,10,16
2332,1,1.0,12.36,3,3,2022,8,10,17
2333,1,1.0,11.76,3,3,2022,8,10,17
2334,1,1.0,17.16,3,3,2022,8,10,18
2335,1,1.0,17.29,3,3,2022,8,10,18
2336,1,1.0,77.3,1,1,2022,8,10,19
2337,1,0.0,19.6,3,3,2022,8,4,12
2338,1,0.0,15.94,3,3,2022,8,9,16
2339,1,1.0,25.0,3,3,2022,12,19,8
2340,1,1.0,12.6,3,3,2022,12,19,9
2341,1,1.0,26.04,3,3,2022,12,19,14
2342,1,1.0,33.6,3,3,2022,12,19,14
2343,1,1.0,30.0,3,3,2022,12,19,14
2344,1,1.0,29.4,3,3,2022,12,19,14
2345,1,1.0,16.8,3,3,2022,12,19,15
2346,1,2.0,70.2,1,3,2022,12,19,15
2347,1,2.0,75.25,1,3,2022,12,19,15
2348,1,1.0,19.8,3,3,2022,12,19,16
2349,1,1.0,22.32,3,3,2022,12,19,16
2350,1,1.0,12.6,3,3,2022,12,19,17
2351,1,1.0,18.87,3,3,2022,12,19,17
2352,1,1.0,29.88,3,3,2022,12,19,18
2353,1,1.0,15.6,3,3,2022,12,19,18
2354,1,1.0,15.6,3,3,2022,12,19,18
2355,1,1.0,50.55,1,1,2022,12,19,19
2356,1,1.0,26.62,3,3,2022,12,19,20
2357,1,1.0,18.9,3,3,2022,12,20,7
2358,1,1.0,19.32,3,3,2022,12,20,10
2359,1,1.0,23.66,3,3,2022,12,20,11
2360,1,1.0,23.65,3,3,2022,12,20,12
2361,1,2.0,14.7,3,3,2022,12,20,13
2362,1,1.0,11.76,3,3,2022,12,20,13
2363,1,1.0,16.8,3,3,2022,12,20,13
2364,1,2.0,9.8,3,3,2022,12,20,13
2365,1,1.0,29.0,3,3,2022,12,20,15
2366,1,1.0,20.15,3,3,2022,12,20,15
2367,1,2.0,27.7,3,1,2022,12,20,16
2368,1,1.0,23.0,3,3,2022,12,20,16
2369,1,2.0,10.2,3,3,2022,12,20,16
2370,1,1.0,51.72,3,3,2022,12,20,17
2371,1,1.0,13.63,3,3,2022,12,20,17
2372,1,1.0,18.96,3,3,2022,12,20,18
2373,1,1.0,19.35,3,3,2022,12,20,18
2374,1,1.0,28.35,3,3,2022,12,20,20
2375,1,1.0,22.8,3,3,2022,12,21,6
2376,1,1.0,23.62,3,3,2022,12,21,7
2377,1,1.0,21.0,3,3,2022,12,21,8
2378,1,1.0,14.25,3,3,2022,12,21,9
2379,1,2.0,12.6,3,3,2022,12,21,12
2380,1,2.0,17.5,3,3,2022,12,21,13
2381,1,1.0,13.6,3,3,2022,12,21,14
2382,1,2.0,11.9,3,3,2022,12,21,14
2383,1,1.0,15.95,3,3,2022,12,21,15
2384,1,1.0,31.5,3,3,2022,12,21,15
2385,1,2.0,48.0,3,3,2022,12,21,16
2386,1,1.0,18.12,3,3,2022,12,21,16
2387,1,1.0,24.0,3,3,2022,12,21,18
2388,1,1.0,15.6,3,3,2022,12,21,18
2389,1,2.0,11.6,3,3,2022,12,21,19
2390,1,1.0,26.0,3,3,2022,12,21,19
2391,1,1.0,67.25,1,1,2022,12,22,9
2392,1,2.0,16.8,3,3,2022,12,22,9
2393,1,2.0,20.7,3,3,2022,12,22,17
2394,1,1.0,13.95,3,3,2022,12,22,17
2395,1,1.0,38.28,3,5,2022,12,22,19
2396,1,2.0,10.1,3,3,2022,12,23,6
2397,1,2.0,19.6,3,3,2022,12,23,11
2398,1,2.0,11.2,3,3,2022,12,23,13
2399,1,2.0,14.7,3,3,2022,12,23,14
2400,1,1.0,83.2,1,6,2022,12,23,13
2401,1,2.0,13.0,3,3,2022,12,23,18
2402,1,1.0,11.28,3,3,2022,12,23,20
2403,1,1.0,16.7,3,3,2022,12,23,20
2404,1,1.0,12.6,3,3,2022,12,24,9
2405,1,1.0,17.5,3,3,2022,12,24,9
2406,1,1.0,24.35,3,3,2022,12,24,11
2407,1,1.0,67.5,3,1,2022,12,24,12
2408,1,2.0,7.0,3,3,2022,12,24,12
2409,1,2.0,25.9,3,3,2022,12,24,12
2410,1,1.0,32.76,3,3,2022,12,24,13
2411,1,2.0,39.9,3,3,2022,12,24,13
2412,1,1.0,26.04,3,3,2022,12,24,13
2413,1,2.0,17.5,3,3,2022,12,24,13
2414,1,2.0,23.8,3,3,2022,12,24,16
2415,1,1.0,12.08,3,3,2022,12,24,16
2416,1,1.0,24.36,3,3,2022,12,24,16
2417,1,2.0,28.0,3,3,2022,12,24,16
2418,1,1.0,15.12,3,3,2022,12,24,17
2419,1,1.0,33.6,3,3,2022,12,24,18
2420,1,2.0,12.6,3,3,2022,12,24,19
2421,1,1.0,8.8,3,3,2022,12,24,19
2422,1,1.0,14.56,3,3,2022,12,25,6
2423,1,1.0,52.15,1,1,2022,12,25,9
2424,1,2.0,6.6,3,3,2022,12,25,9
2425,1,4.0,7.0,3,3,2022,12,25,10
2426,1,1.0,23.52,3,3,2022,12,25,11
2427,1,2.0,20.3,3,3,2022,12,25,12
2428,1,1.0,16.8,3,3,2022,12,25,16
2429,1,2.0,12.6,3,3,2022,12,25,16
2430,1,2.0,27.3,3,3,2022,12,25,17
2431,1,2.0,31.8,3,3,2022,12,25,20
2432,1,2.0,65.55,1,1,2022,12,25,20
2433,1,2.0,101.0,1,3,2022,12,26,10
2434,1,2.0,47.05,1,2,2022,12,26,10
2435,1,2.0,11.2,3,3,2022,12,26,13
2436,1,2.0,16.8,3,3,2022,12,26,15
2437,1,1.0,18.0,3,3,2022,12,26,19
2438,1,1.0,28.55,3,3,2022,12,26,19
2439,1,0.0,28.21,3,3,2022,12,20,13
2440,1,0.0,88.67,3,5,2022,12,20,16
2441,1,0.0,21.38,3,3,2022,12,23,20
