ID_taxis,Taxis,payment_type,total_amount,PU_ID_borough,DO_ID_borough,pickup_hour,date
1552,Yellow,2.0,12.3,3,3,6,7/3/2020
1553,Yellow,1.0,15.3,3,3,9,7/3/2020
1554,Yellow,1.0,15.95,3,3,10,7/3/2020
1555,Yellow,1.0,12.42,3,3,12,7/3/2020
1556,Yellow,2.0,11.8,3,3,13,7/3/2020
1557,Yellow,1.0,17.15,3,3,13,7/3/2020
1558,Yellow,1.0,12.8,3,3,15,7/3/2020
1559,Yellow,2.0,9.8,3,3,16,7/3/2020
1560,Yellow,1.0,12.96,3,3,17,7/3/2020
1561,Yellow,2.0,11.3,3,3,18,7/3/2020
1562,Yellow,4.0,10.8,3,3,18,7/3/2020
1563,Yellow,1.0,56.3,3,5,19,7/3/2020
1564,Yellow,1.0,18.96,3,3,20,7/3/2020
1565,Yellow,1.0,27.6,3,3,19,7/3/2020
1566,Yellow,2.0,4.8,3,3,8,8/3/2020
1567,Yellow,1.0,19.56,3,2,8,8/3/2020
1568,Yellow,1.0,8.8,3,3,9,8/3/2020
1569,Yellow,1.0,8.97,3,3,10,8/3/2020
1570,Yellow,2.0,7.8,3,3,10,8/3/2020
1571,Yellow,2.0,17.8,3,3,10,8/3/2020
1572,Yellow,2.0,15.3,3,3,12,8/3/2020
1573,Yellow,2.0,29.8,1,1,13,8/3/2020
1574,Yellow,1.0,20.38,3,3,13,8/3/2020
1575,Yellow,1.0,12.05,3,3,15,8/3/2020
1576,Yellow,1.0,6.36,3,3,16,8/3/2020
1577,Yellow,1.0,17.76,3,3,17,8/3/2020
1578,Yellow,1.0,14.63,3,3,18,8/3/2020
1579,Yellow,1.0,17.02,3,3,19,8/3/2020
1580,Yellow,2.0,8.8,3,3,19,8/3/2020
1581,Yellow,2.0,8.8,3,3,20,8/3/2020
1582,Yellow,1.0,9.2,3,3,7,9/3/2020
1583,Yellow,2.0,9.3,3,3,9,9/3/2020
1584,Yellow,2.0,13.8,3,3,10,9/3/2020
1585,Yellow,1.0,13.55,3,3,13,9/3/2020
1586,Yellow,2.0,13.3,3,3,14,9/3/2020
1587,Yellow,1.0,9.75,3,3,14,9/3/2020
1588,Yellow,1.0,19.2,3,3,15,9/3/2020
1589,Yellow,1.0,12.36,3,3,15,9/3/2020
1590,Yellow,2.0,8.3,3,3,15,9/3/2020
1591,Yellow,1.0,34.3,3,1,15,9/3/2020
1592,Yellow,1.0,11.85,3,3,17,9/3/2020
1593,Yellow,2.0,8.8,3,3,18,9/3/2020
1594,Yellow,1.0,21.96,3,3,19,9/3/2020
1595,Yellow,1.0,22.25,3,3,20,9/3/2020
1596,Yellow,1.0,40.16,1,3,7,10/3/2020
1597,Yellow,1.0,13.8,3,3,9,10/3/2020
1598,Yellow,1.0,14.76,3,3,9,10/3/2020
1599,Yellow,1.0,11.3,3,3,11,10/3/2020
1600,Yellow,2.0,8.3,3,3,13,10/3/2020
1601,Yellow,1.0,16.0,3,3,15,10/3/2020
1602,Yellow,1.0,21.62,3,3,15,10/3/2020
1603,Yellow,2.0,9.3,1,1,18,10/3/2020
1604,Yellow,3.0,10.3,3,3,19,10/3/2020
1605,Yellow,1.0,13.0,3,3,20,10/3/2020
1606,Yellow,2.0,10.8,3,3,20,10/3/2020
1607,Yellow,0.0,21.85,3,1,8,4/3/2020
1608,Yellow,0.0,23.89,5,3,16,6/3/2020
1609,Yellow,1.0,9.36,3,3,11,4/8/2020
1610,Yellow,2.0,10.3,3,3,11,4/8/2020
1611,Yellow,2.0,20.3,3,3,12,4/8/2020
1612,Yellow,2.0,12.3,3,3,13,4/8/2020
1613,Yellow,1.0,18.0,3,3,14,4/8/2020
1614,Yellow,1.0,8.3,3,3,15,4/8/2020
1615,Yellow,2.0,22.8,3,3,15,4/8/2020
1616,Yellow,1.0,18.59,3,3,17,4/8/2020
1617,Yellow,2.0,9.3,3,3,17,4/8/2020
1618,Yellow,2.0,28.3,3,1,17,4/8/2020
1619,Yellow,1.0,13.55,3,3,13,5/8/2020
1620,Yellow,1.0,12.0,3,2,15,5/8/2020
1621,Yellow,1.0,18.35,3,3,16,5/8/2020
1622,Yellow,1.0,23.15,3,3,17,5/8/2020
1623,Yellow,2.0,17.8,3,3,17,5/8/2020
1624,Yellow,2.0,17.8,3,3,17,5/8/2020
1625,Yellow,1.0,16.64,3,3,17,5/8/2020
1626,Yellow,1.0,10.8,3,3,18,5/8/2020
1627,Yellow,2.0,28.3,3,1,18,5/8/2020
1628,Yellow,1.0,52.1,3,1,18,5/8/2020
1629,Yellow,1.0,12.96,3,3,19,5/8/2020
1630,Yellow,1.0,12.96,3,3,19,5/8/2020
1631,Yellow,1.0,19.56,3,3,20,5/8/2020
1632,Yellow,1.0,12.36,3,3,20,5/8/2020
1633,Yellow,1.0,10.3,3,3,6,6/8/2020
1634,Yellow,2.0,8.8,3,3,8,6/8/2020
1635,Yellow,1.0,16.56,3,3,9,6/8/2020
1636,Yellow,1.0,22.56,3,3,11,6/8/2020
1637,Yellow,1.0,11.75,3,3,11,6/8/2020
1638,Yellow,1.0,8.16,3,3,11,6/8/2020
1639,Yellow,2.0,9.3,3,3,13,6/8/2020
1640,Yellow,2.0,16.3,3,3,14,6/8/2020
1641,Yellow,2.0,17.8,3,3,15,6/8/2020
1642,Yellow,1.0,16.3,3,3,15,6/8/2020
1643,Yellow,1.0,15.99,3,3,15,6/8/2020
1644,Yellow,1.0,15.36,3,3,15,6/8/2020
1645,Yellow,2.0,10.8,3,3,15,6/8/2020
1646,Yellow,2.0,6.8,3,3,16,6/8/2020
1647,Yellow,2.0,10.8,3,3,16,6/8/2020
1648,Yellow,1.0,15.36,3,3,17,6/8/2020
1649,Yellow,1.0,13.5,3,3,18,6/8/2020
1650,Yellow,1.0,8.75,3,3,8,7/8/2020
1651,Yellow,1.0,15.96,3,3,11,7/8/2020
1652,Yellow,2.0,9.3,2,2,11,7/8/2020
1653,Yellow,2.0,8.8,3,3,13,7/8/2020
1654,Yellow,1.0,15.96,3,3,18,7/8/2020
1655,Yellow,1.0,12.42,3,3,19,7/8/2020
1656,Yellow,2.0,10.3,3,3,19,7/8/2020
1657,Yellow,2.0,8.8,3,3,19,7/8/2020
1658,Yellow,1.0,12.96,5,3,9,8/8/2020
1659,Yellow,2.0,9.8,3,3,10,8/8/2020
1660,Yellow,1.0,36.3,3,2,12,8/8/2020
1661,Yellow,1.0,11.76,3,3,12,8/8/2020
1662,Yellow,1.0,10.3,3,3,13,8/8/2020
1663,Yellow,2.0,13.3,1,1,14,8/8/2020
1664,Yellow,2.0,12.8,3,2,14,8/8/2020
1665,Yellow,2.0,10.8,3,3,16,8/8/2020
1666,Yellow,1.0,9.36,3,3,16,8/8/2020
1667,Yellow,1.0,21.3,3,3,17,8/8/2020
1668,Yellow,2.0,8.3,3,2,17,8/8/2020
1669,Yellow,1.0,25.56,3,3,17,8/8/2020
1670,Yellow,1.0,12.74,3,3,18,8/8/2020
1671,Yellow,1.0,13.56,3,3,19,8/8/2020
1672,Yellow,1.0,41.0,1,3,19,8/8/2020
1673,Yellow,1.0,9.96,3,3,19,8/8/2020
1674,Yellow,1.0,13.39,3,3,20,8/8/2020
1675,Yellow,1.0,12.98,3,3,20,8/8/2020
1676,Yellow,1.0,10.55,3,3,7,9/8/2020
1677,Yellow,2.0,5.3,3,3,7,9/8/2020
1678,Yellow,1.0,9.55,3,3,8,9/8/2020
1679,Yellow,1.0,14.0,3,3,10,9/8/2020
1680,Yellow,1.0,41.76,1,5,13,9/8/2020
1681,Yellow,1.0,14.8,3,3,14,9/8/2020
1682,Yellow,1.0,45.3,3,5,14,9/8/2020
1683,Yellow,1.0,11.0,3,3,18,9/8/2020
1684,Yellow,1.0,8.8,3,3,19,9/8/2020
1685,Yellow,1.0,9.36,1,1,19,9/8/2020
1686,Yellow,2.0,7.8,3,3,20,9/8/2020
1687,Yellow,1.0,14.75,3,3,20,9/8/2020
1688,Yellow,1.0,15.96,3,3,20,9/8/2020
1689,Yellow,2.0,9.8,3,3,8,10/8/2020
1690,Yellow,1.0,46.12,2,5,10,10/8/2020
1691,Yellow,1.0,11.76,3,3,10,10/8/2020
1692,Yellow,1.0,12.8,3,3,11,10/8/2020
1693,Yellow,1.0,10.8,3,3,11,10/8/2020
1694,Yellow,1.0,15.96,3,3,11,10/8/2020
1695,Yellow,2.0,14.3,3,3,13,10/8/2020
1696,Yellow,2.0,10.3,3,3,14,10/8/2020
1697,Yellow,1.0,9.75,3,3,14,10/8/2020
1698,Yellow,1.0,9.95,3,3,14,10/8/2020
1699,Yellow,2.0,9.8,3,3,15,10/8/2020
1700,Yellow,2.0,15.3,3,3,15,10/8/2020
1701,Yellow,1.0,12.3,3,3,16,10/8/2020
1702,Yellow,2.0,9.3,3,3,18,10/8/2020
1703,Yellow,1.0,11.76,3,3,20,10/8/2020
1704,Yellow,0.0,51.16,1,5,10,5/8/2020
1705,Yellow,0.0,26.26,3,3,12,5/8/2020
1706,Yellow,0.0,30.1,3,3,11,6/8/2020
1707,Yellow,0.0,19.32,3,3,8,7/8/2020
1708,Yellow,0.0,12.43,3,3,8,7/8/2020
1709,Yellow,0.0,25.5,2,3,10,9/8/2020
1710,Yellow,1.0,13.56,3,3,12,19/12/2020
1711,Yellow,2.0,23.3,3,3,12,19/12/2020
1712,Yellow,4.0,8.8,3,3,13,19/12/2020
1713,Yellow,1.0,20.16,3,3,14,19/12/2020
1714,Yellow,1.0,25.55,3,5,20,19/12/2020
1715,Yellow,2.0,8.8,3,3,10,20/12/2020
1716,Yellow,1.0,12.8,3,3,11,20/12/2020
1717,Yellow,1.0,11.3,3,3,12,20/12/2020
1718,Yellow,1.0,9.12,3,3,13,20/12/2020
1719,Yellow,2.0,10.8,3,3,13,20/12/2020
1720,Yellow,1.0,10.55,3,3,13,20/12/2020
1721,Yellow,1.0,20.7,3,3,14,20/12/2020
1722,Yellow,1.0,16.0,3,3,15,20/12/2020
1723,Yellow,1.0,13.0,3,3,15,20/12/2020
1724,Yellow,2.0,16.3,3,3,16,20/12/2020
1725,Yellow,1.0,10.56,3,3,16,20/12/2020
1726,Yellow,1.0,14.3,3,3,18,20/12/2020
1727,Yellow,2.0,23.8,1,5,19,20/12/2020
1728,Yellow,1.0,11.16,3,3,8,21/12/2020
1729,Yellow,1.0,13.55,3,3,9,21/12/2020
1730,Yellow,1.0,13.39,3,3,9,21/12/2020
1731,Yellow,1.0,12.96,3,3,9,21/12/2020
1732,Yellow,2.0,13.3,3,3,10,21/12/2020
1733,Yellow,2.0,16.8,3,3,10,21/12/2020
1734,Yellow,1.0,36.36,3,5,10,21/12/2020
1735,Yellow,1.0,8.8,3,3,10,21/12/2020
1736,Yellow,1.0,16.8,3,3,11,21/12/2020
1737,Yellow,2.0,10.3,3,3,12,21/12/2020
1738,Yellow,1.0,13.56,3,3,14,21/12/2020
1739,Yellow,2.0,15.3,3,3,15,21/12/2020
1740,Yellow,2.0,9.3,3,3,16,21/12/2020
1741,Yellow,1.0,10.3,3,3,20,21/12/2020
1742,Yellow,1.0,14.3,3,3,7,22/12/2020
1743,Yellow,2.0,7.3,3,3,7,22/12/2020
1744,Yellow,1.0,12.3,3,3,9,22/12/2020
1745,Yellow,1.0,8.16,3,3,9,22/12/2020
1746,Yellow,1.0,15.96,3,3,10,22/12/2020
1747,Yellow,1.0,15.36,3,3,10,22/12/2020
1748,Yellow,1.0,28.55,3,3,10,22/12/2020
1749,Yellow,2.0,12.8,3,3,11,22/12/2020
1750,Yellow,1.0,11.62,3,3,12,22/12/2020
1751,Yellow,1.0,21.8,5,5,11,22/12/2020
1752,Yellow,1.0,23.75,3,3,12,22/12/2020
1753,Yellow,1.0,11.76,3,3,12,22/12/2020
1754,Yellow,1.0,9.36,3,3,13,22/12/2020
1755,Yellow,2.0,18.3,3,3,13,22/12/2020
1756,Yellow,1.0,20.3,3,3,13,22/12/2020
1757,Yellow,1.0,17.25,3,3,14,22/12/2020
1758,Yellow,1.0,14.65,3,3,14,22/12/2020
1759,Yellow,2.0,14.8,3,3,14,22/12/2020
1760,Yellow,2.0,27.8,2,3,14,22/12/2020
1761,Yellow,1.0,23.76,3,3,15,22/12/2020
1762,Yellow,2.0,26.3,3,3,15,22/12/2020
1763,Yellow,1.0,13.0,3,3,15,22/12/2020
1764,Yellow,1.0,14.3,3,3,17,22/12/2020
1765,Yellow,1.0,15.8,3,3,17,22/12/2020
1766,Yellow,1.0,27.96,3,3,18,22/12/2020
1767,Yellow,1.0,20.8,3,3,18,22/12/2020
1768,Yellow,1.0,16.55,3,3,19,22/12/2020
1769,Yellow,2.0,11.8,3,3,6,23/12/2020
1770,Yellow,2.0,8.8,3,3,7,23/12/2020
1771,Yellow,2.0,3.8,3,3,9,23/12/2020
1772,Yellow,2.0,12.3,3,3,9,23/12/2020
1773,Yellow,1.0,11.44,3,3,10,23/12/2020
1774,Yellow,1.0,27.88,3,3,10,23/12/2020
1775,Yellow,1.0,25.0,3,3,13,23/12/2020
1776,Yellow,2.0,18.3,3,3,13,23/12/2020
1777,Yellow,1.0,22.56,3,3,14,23/12/2020
1778,Yellow,1.0,9.96,3,3,15,23/12/2020
1779,Yellow,1.0,9.68,3,3,15,23/12/2020
1780,Yellow,2.0,5.3,3,3,15,23/12/2020
1781,Yellow,1.0,11.76,3,3,16,23/12/2020
1782,Yellow,1.0,14.8,3,3,17,23/12/2020
1783,Yellow,1.0,12.35,3,3,18,23/12/2020
1784,Yellow,2.0,10.3,3,3,9,24/12/2020
1785,Yellow,2.0,13.8,3,3,12,24/12/2020
1786,Yellow,1.0,23.79,3,3,12,24/12/2020
1787,Yellow,1.0,18.3,3,3,14,24/12/2020
1788,Yellow,1.0,9.36,3,3,15,24/12/2020
1789,Yellow,2.0,29.8,1,1,15,24/12/2020
1790,Yellow,3.0,7.8,3,3,15,24/12/2020
1791,Yellow,1.0,12.95,3,3,16,24/12/2020
1792,Yellow,1.0,20.38,3,3,16,24/12/2020
1793,Yellow,2.0,16.8,3,3,16,24/12/2020
1794,Yellow,1.0,13.8,3,3,17,24/12/2020
1795,Yellow,1.0,12.96,3,3,18,24/12/2020
1796,Yellow,1.0,10.55,3,3,18,24/12/2020
1797,Yellow,1.0,13.55,3,3,18,24/12/2020
1798,Yellow,2.0,40.8,3,2,20,24/12/2020
1799,Yellow,2.0,9.8,3,3,15,25/12/2020
1800,Yellow,1.0,18.59,3,3,19,25/12/2020
1801,Yellow,2.0,17.8,5,3,8,26/12/2020
1802,Yellow,1.0,17.3,3,3,9,26/12/2020
1803,Yellow,1.0,14.3,3,3,10,26/12/2020
1804,Yellow,1.0,11.8,3,3,11,26/12/2020
1805,Yellow,2.0,9.3,3,3,13,26/12/2020
1806,Yellow,1.0,10.56,3,3,14,26/12/2020
1807,Yellow,1.0,11.8,3,3,20,26/12/2020
1808,Yellow,0.0,23.85,2,2,9,19/12/2020
1809,Yellow,0.0,22.2,5,5,9,19/12/2020
1810,Yellow,0.0,26.88,5,5,12,19/12/2020
1811,Yellow,0.0,34.63,5,1,13,21/12/2020
1812,Yellow,0.0,12.98,3,3,18,22/12/2020
1813,Yellow,0.0,27.37,2,3,18,24/12/2020
1814,Yellow,2.0,4.3,3,3,9,4/3/2021
1815,Yellow,1.0,11.0,3,3,10,4/3/2021
1816,Yellow,3.0,3.3,1,1,11,4/3/2021
1817,Yellow,1.0,11.76,3,3,15,4/3/2021
1818,Yellow,1.0,23.3,3,3,17,4/3/2021
1819,Yellow,1.0,25.3,3,3,17,4/3/2021
1820,Yellow,1.0,11.76,3,3,18,4/3/2021
1821,Yellow,1.0,12.42,3,3,18,4/3/2021
1822,Yellow,1.0,14.12,3,3,18,4/3/2021
1823,Yellow,1.0,14.13,3,3,18,4/3/2021
1824,Yellow,1.0,11.16,3,3,19,4/3/2021
1825,Yellow,1.0,62.16,1,5,19,4/3/2021
1826,Yellow,2.0,12.8,3,3,19,4/3/2021
1827,Yellow,1.0,12.96,3,6,20,4/3/2021
1828,Yellow,1.0,13.5,3,3,7,5/3/2021
1829,Yellow,1.0,8.8,3,3,8,5/3/2021
1830,Yellow,1.0,9.75,3,3,9,5/3/2021
1831,Yellow,1.0,11.15,3,3,10,5/3/2021
1832,Yellow,1.0,10.3,3,3,11,5/3/2021
1833,Yellow,1.0,7.8,3,3,11,5/3/2021
1834,Yellow,1.0,42.1,2,2,11,5/3/2021
1835,Yellow,2.0,37.3,3,3,11,5/3/2021
1836,Yellow,1.0,15.38,3,3,11,5/3/2021
1837,Yellow,1.0,14.16,3,3,13,5/3/2021
1838,Yellow,1.0,20.15,3,3,15,5/3/2021
1839,Yellow,1.0,14.75,3,3,15,5/3/2021
1840,Yellow,1.0,22.77,3,3,16,5/3/2021
1841,Yellow,1.0,13.55,3,3,19,5/3/2021
1842,Yellow,1.0,8.8,3,3,19,5/3/2021
1843,Yellow,1.0,11.16,3,3,6,6/3/2021
1844,Yellow,1.0,16.62,3,3,9,6/3/2021
1845,Yellow,1.0,12.96,3,3,10,6/3/2021
1846,Yellow,1.0,24.95,3,3,10,6/3/2021
1847,Yellow,1.0,23.79,3,3,10,6/3/2021
1848,Yellow,2.0,16.8,3,3,12,6/3/2021
1849,Yellow,1.0,12.8,3,3,12,6/3/2021
1850,Yellow,1.0,27.3,5,5,12,6/3/2021
1851,Yellow,2.0,10.3,3,3,12,6/3/2021
1852,Yellow,1.0,10.79,3,3,12,6/3/2021
1853,Yellow,1.0,20.54,3,3,13,6/3/2021
1854,Yellow,1.0,23.5,3,3,13,6/3/2021
1855,Yellow,1.0,73.7,1,3,14,6/3/2021
1856,Yellow,1.0,15.8,3,3,14,6/3/2021
1857,Yellow,1.0,12.96,3,3,14,6/3/2021
1858,Yellow,1.0,47.76,3,5,14,6/3/2021
1859,Yellow,2.0,6.8,3,3,15,6/3/2021
1860,Yellow,1.0,15.96,3,3,16,6/3/2021
1861,Yellow,2.0,17.8,3,3,17,6/3/2021
1862,Yellow,2.0,36.92,1,3,18,6/3/2021
1863,Yellow,1.0,21.3,3,3,18,6/3/2021
1864,Yellow,1.0,11.75,3,3,18,6/3/2021
1865,Yellow,1.0,14.8,3,3,20,6/3/2021
1866,Yellow,1.0,19.56,3,3,20,6/3/2021
1867,Yellow,2.0,17.3,3,3,12,7/3/2021
1868,Yellow,1.0,11.75,3,3,12,7/3/2021
1869,Yellow,2.0,10.3,3,3,16,7/3/2021
1870,Yellow,1.0,9.3,3,3,16,7/3/2021
1871,Yellow,1.0,9.96,3,3,18,7/3/2021
1872,Yellow,1.0,12.96,3,3,19,7/3/2021
1873,Yellow,1.0,17.88,3,3,20,7/3/2021
1874,Yellow,1.0,9.13,3,3,20,7/3/2021
1875,Yellow,1.0,13.55,3,3,7,8/3/2021
1876,Yellow,2.0,7.8,3,3,10,8/3/2021
1877,Yellow,1.0,15.35,3,3,9,8/3/2021
1878,Yellow,1.0,9.35,3,3,13,8/3/2021
1879,Yellow,1.0,11.15,3,3,15,8/3/2021
1880,Yellow,1.0,14.16,3,3,15,8/3/2021
1881,Yellow,1.0,9.68,3,3,17,8/3/2021
1882,Yellow,1.0,17.25,3,3,17,8/3/2021
1883,Yellow,1.0,21.84,3,3,18,8/3/2021
1884,Yellow,1.0,44.1,1,3,19,8/3/2021
1885,Yellow,1.0,9.8,3,3,19,8/3/2021
1886,Yellow,1.0,14.3,3,3,7,9/3/2021
1887,Yellow,2.0,6.8,3,3,7,9/3/2021
1888,Yellow,2.0,8.3,3,3,8,9/3/2021
1889,Yellow,1.0,21.36,3,3,8,9/3/2021
1890,Yellow,1.0,14.15,3,3,11,9/3/2021
1891,Yellow,2.0,9.3,3,3,12,9/3/2021
1892,Yellow,1.0,27.36,3,3,13,9/3/2021
1893,Yellow,1.0,17.25,3,3,13,9/3/2021
1894,Yellow,1.0,16.64,3,3,14,9/3/2021
1895,Yellow,1.0,22.55,3,3,15,9/3/2021
1896,Yellow,1.0,13.56,3,3,15,9/3/2021
1897,Yellow,1.0,17.25,3,3,18,9/3/2021
1898,Yellow,1.0,10.3,3,3,18,9/3/2021
1899,Yellow,1.0,12.8,3,3,18,9/3/2021
1900,Yellow,1.0,14.65,3,3,20,9/3/2021
1901,Yellow,1.0,17.15,3,3,8,10/3/2021
1902,Yellow,1.0,10.56,3,3,10,10/3/2021
1903,Yellow,1.0,14.1,3,3,12,10/3/2021
1904,Yellow,1.0,18.36,3,3,13,10/3/2021
1905,Yellow,2.0,9.3,3,3,15,10/3/2021
1906,Yellow,1.0,19.8,3,3,16,10/3/2021
1907,Yellow,1.0,24.96,3,3,17,10/3/2021
1908,Yellow,1.0,13.3,3,3,17,10/3/2021
1909,Yellow,1.0,14.8,3,3,18,10/3/2021
1910,Yellow,1.0,14.76,3,3,19,10/3/2021
1911,Yellow,0.0,30.22,3,3,14,4/3/2021
1912,Yellow,0.0,16.63,3,3,19,5/3/2021
1913,Yellow,0.0,29.32,5,5,7,6/3/2021
1914,Yellow,0.0,15.87,3,3,16,8/3/2021
1915,Yellow,0.0,68.1,2,5,14,10/3/2021
1916,Yellow,0.0,11.76,3,3,18,10/3/2021
1917,Yellow,1.0,16.07,1,1,9,4/8/2021
1918,Yellow,1.0,8.8,3,3,9,4/8/2021
1919,Yellow,2.0,9.3,3,3,15,4/8/2021
1920,Yellow,1.0,75.72,1,3,15,4/8/2021
1921,Yellow,1.0,14.76,3,3,16,4/8/2021
1922,Yellow,1.0,11.75,3,3,16,4/8/2021
1923,Yellow,1.0,11.75,3,3,16,4/8/2021
1924,Yellow,1.0,17.75,3,3,17,4/8/2021
1925,Yellow,1.0,12.25,3,3,17,4/8/2021
1926,Yellow,1.0,16.0,3,3,18,4/8/2021
1927,Yellow,1.0,13.53,3,3,18,4/8/2021
1928,Yellow,2.0,14.8,3,3,19,4/8/2021
1929,Yellow,1.0,9.95,3,3,19,4/8/2021
1930,Yellow,2.0,29.05,1,5,19,4/8/2021
1931,Yellow,1.0,12.96,3,3,20,4/8/2021
1932,Yellow,2.0,6.8,3,3,19,4/8/2021
1933,Yellow,1.0,14.15,3,3,19,4/8/2021
1934,Yellow,2.0,9.3,3,3,6,5/8/2021
1935,Yellow,2.0,41.05,1,1,9,5/8/2021
1936,Yellow,2.0,7.3,3,3,9,5/8/2021
1937,Yellow,1.0,15.3,3,3,10,5/8/2021
1938,Yellow,2.0,9.3,3,3,13,5/8/2021
1939,Yellow,1.0,150.1,1,6,14,5/8/2021
1940,Yellow,1.0,25.8,3,3,15,5/8/2021
1941,Yellow,1.0,13.7,3,3,15,5/8/2021
1942,Yellow,1.0,73.26,1,3,16,5/8/2021
1943,Yellow,1.0,16.56,3,3,16,5/8/2021
1944,Yellow,1.0,21.36,3,3,16,5/8/2021
1945,Yellow,1.0,10.56,3,3,16,5/8/2021
1946,Yellow,1.0,12.7,3,3,16,5/8/2021
1947,Yellow,1.0,14.13,3,3,16,5/8/2021
1948,Yellow,1.0,39.8,3,5,14,5/8/2021
1949,Yellow,1.0,10.3,3,3,18,5/8/2021
1950,Yellow,1.0,28.3,3,3,18,5/8/2021
1951,Yellow,1.0,12.3,3,3,19,5/8/2021
1952,Yellow,1.0,11.76,3,3,20,5/8/2021
1953,Yellow,1.0,9.36,3,3,19,5/8/2021
1954,Yellow,1.0,19.55,3,3,19,5/8/2021
1955,Yellow,2.0,40.3,3,2,6,6/8/2021
1956,Yellow,1.0,9.3,3,3,6,6/8/2021
1957,Yellow,1.0,14.75,3,3,9,6/8/2021
1958,Yellow,1.0,16.3,3,3,9,6/8/2021
1959,Yellow,1.0,12.88,3,3,12,6/8/2021
1960,Yellow,2.0,6.8,3,3,13,6/8/2021
1961,Yellow,2.0,8.8,3,3,13,6/8/2021
1962,Yellow,2.0,10.8,3,3,14,6/8/2021
1963,Yellow,1.0,10.78,3,3,15,6/8/2021
1964,Yellow,1.0,13.39,3,3,17,6/8/2021
1965,Yellow,1.0,17.16,3,3,18,6/8/2021
1966,Yellow,1.0,12.36,3,3,19,6/8/2021
1967,Yellow,2.0,9.3,3,3,20,6/8/2021
1968,Yellow,1.0,22.56,3,3,20,6/8/2021
1969,Yellow,2.0,5.8,3,3,8,7/8/2021
1970,Yellow,2.0,20.8,3,3,9,7/8/2021
1971,Yellow,1.0,16.3,3,3,9,7/8/2021
1972,Yellow,2.0,7.8,3,3,11,7/8/2021
1973,Yellow,1.0,14.3,3,3,11,7/8/2021
1974,Yellow,1.0,8.4,3,3,13,7/8/2021
1975,Yellow,2.0,10.3,3,3,14,7/8/2021
1976,Yellow,2.0,15.8,3,3,15,7/8/2021
1977,Yellow,1.0,15.95,3,3,15,7/8/2021
1978,Yellow,2.0,55.3,3,1,15,7/8/2021
1979,Yellow,2.0,12.3,3,3,19,7/8/2021
1980,Yellow,1.0,15.8,3,3,19,7/8/2021
1981,Yellow,2.0,8.8,3,3,18,8/8/2021
1982,Yellow,2.0,12.3,3,3,18,8/8/2021
1983,Yellow,2.0,6.3,3,3,7,9/8/2021
1984,Yellow,1.0,11.44,3,3,9,9/8/2021
1985,Yellow,1.0,9.54,3,3,11,9/8/2021
1986,Yellow,1.0,14.76,3,3,12,9/8/2021
1987,Yellow,2.0,8.3,3,3,15,9/8/2021
1988,Yellow,1.0,44.8,3,1,15,9/8/2021
1989,Yellow,1.0,22.63,3,3,16,9/8/2021
1990,Yellow,2.0,13.8,3,3,16,9/8/2021
1991,Yellow,1.0,9.8,3,3,6,10/8/2021
1992,Yellow,2.0,17.8,5,3,9,10/8/2021
1993,Yellow,1.0,16.56,3,3,9,10/8/2021
1994,Yellow,1.0,15.38,3,3,10,10/8/2021
1995,Yellow,1.0,21.96,3,3,11,10/8/2021
1996,Yellow,1.0,11.15,3,3,11,10/8/2021
1997,Yellow,1.0,19.75,3,3,12,10/8/2021
1998,Yellow,1.0,53.35,1,3,13,10/8/2021
1999,Yellow,1.0,9.45,3,3,13,10/8/2021
2000,Yellow,2.0,10.3,3,3,13,10/8/2021
2001,Yellow,1.0,16.56,3,3,14,10/8/2021
2002,Yellow,2.0,8.8,3,3,14,10/8/2021
2003,Yellow,1.0,30.65,1,5,14,10/8/2021
2004,Yellow,2.0,14.3,3,3,14,10/8/2021
2005,Yellow,1.0,14.8,3,3,17,10/8/2021
2006,Yellow,1.0,17.76,3,3,17,10/8/2021
2007,Yellow,2.0,8.8,3,2,17,10/8/2021
2008,Yellow,1.0,15.96,3,3,17,10/8/2021
2009,Yellow,1.0,12.74,3,3,17,10/8/2021
2010,Yellow,1.0,17.25,3,3,18,10/8/2021
2011,Yellow,1.0,10.7,3,3,18,10/8/2021
2012,Yellow,1.0,10.56,3,3,19,10/8/2021
2013,Yellow,1.0,15.36,3,1,19,10/8/2021
2014,Yellow,2.0,11.8,3,3,20,10/8/2021
2015,Yellow,1.0,23.8,3,3,20,10/8/2021
2016,Yellow,1.0,14.16,3,3,20,10/8/2021
2017,Yellow,3.0,57.05,1,5,20,10/8/2021
2018,Yellow,0.0,22.24,3,3,8,5/8/2021
2019,Yellow,0.0,21.75,3,3,15,9/8/2021
2020,Yellow,0.0,44.63,3,6,19,9/8/2021
2021,Yellow,0.0,19.5,3,3,19,10/8/2021
2022,Yellow,2.0,63.1,1,3,10,19/12/2021
2023,Yellow,2.0,8.8,3,3,10,19/12/2021
2024,Yellow,2.0,8.3,3,3,15,19/12/2021
2025,Yellow,1.0,15.99,3,3,16,19/12/2021
2026,Yellow,1.0,12.35,3,3,16,19/12/2021
2027,Yellow,1.0,14.16,3,3,16,19/12/2021
2028,Yellow,1.0,58.05,1,5,16,19/12/2021
2029,Yellow,1.0,47.52,1,3,17,19/12/2021
2030,Yellow,1.0,15.96,3,3,17,19/12/2021
2031,Yellow,1.0,22.56,3,3,18,19/12/2021
2032,Yellow,2.0,19.3,3,3,19,19/12/2021
